Time (msec),Boost Error* (psi),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (1-byte)** (degrees),Final Fueling Base (2-byte)* (lambda),Fine Learning Knock Correction (degrees),IAM (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost (2-byte)** (psi relative sea level),Throttle Opening Angle (%)
646273,5.99,0.20,2249,0.00,1.02,0.00,1.0000,26.00,59,0,1,1,52,7.39,0.00,-5.18,5.49
646429,5.90,0.20,2178,0.00,1.02,0.00,1.0000,24.50,59,0,1,1,52,7.52,0.00,-5.14,5.49
646456,5.83,0.21,2158,0.00,1.01,0.00,1.0000,24.00,59,0,1,1,52,7.51,0.00,-5.12,5.49
646597,5.68,0.20,2251,0.00,1.01,0.00,1.0000,16.50,59,0,1,1,52,7.51,0.00,-5.10,5.49
646632,5.65,0.18,2425,0.00,1.01,0.00,1.0000,16.50,59,0,1,1,52,7.55,0.00,-5.16,5.10
646642,5.89,0.17,2644,0.00,1.01,0.00,1.0000,16.50,59,0,1,1,52,7.51,0.00,-5.20,5.49
646785,6.09,0.16,2970,0.00,0.84,0.00,1.0000,24.00,59,0,1,1,52,8.32,0.00,-5.10,5.88
646820,6.27,0.16,3352,0.00,0.83,-1.50,1.0000,24.00,59,0,1,1,52,9.18,0.00,-4.89,6.67
646829,6.28,0.17,3295,0.00,0.83,-1.50,1.0000,24.00,59,0,1,1,52,9.74,0.00,-4.68,6.67
646996,6.04,0.20,3174,0.00,0.83,-1.50,1.0000,24.00,59,0,1,1,52,10.36,0.00,-4.72,7.45
647032,5.67,0.19,3172,0.00,0.83,0.00,1.0000,24.00,61,0,1,1,52,10.41,0.00,-4.66,7.45
647102,5.63,0.19,3308,0.00,0.83,-1.50,1.0000,24.00,61,0,1,1,52,12.71,0.00,-4.66,7.45
647220,5.63,0.18,3201,0.00,0.83,-1.50,1.0000,24.00,61,0,1,1,52,9.79,0.00,-4.68,7.45
647220,5.54,0.19,3183,0.00,0.83,0.00,1.0000,24.00,61,0,1,1,52,10.25,0.00,-4.64,7.45
647385,5.59,0.14,3242,0.00,0.83,-1.50,1.0000,24.00,61,0,1,1,52,10.30,0.00,-4.68,7.45
647409,5.61,0.20,3158,0.00,0.83,-1.50,1.0000,24.00,61,0,1,1,52,10.36,0.00,-4.66,7.45
647562,5.56,0.19,3182,0.00,0.83,0.00,1.0000,24.00,61,0,1,1,52,10.41,0.00,-4.68,7.06
647596,5.60,0.19,3160,0.00,0.83,-1.50,1.0000,24.00,61,0,1,1,52,10.05,0.00,-4.70,7.06
647596,5.56,0.19,3135,0.00,0.83,0.00,1.0000,24.00,61,0,1,1,52,10.05,0.00,-4.70,7.06
647749,5.63,0.19,3174,0.00,0.83,0.00,1.0000,24.00,61,0,1,1,52,10.15,0.00,-4.68,7.06
647785,5.59,0.19,3132,0.00,0.83,0.00,1.0000,24.00,61,0,1,1,52,10.10,0.00,-4.66,7.06
647796,5.60,0.19,3142,0.00,0.83,0.00,1.0000,24.00,61,0,1,1,52,10.00,0.00,-4.72,7.06
647938,5.57,0.19,3110,0.00,0.83,0.00,1.0000,24.00,61,0,1,1,52,9.84,0.00,-4.70,7.06
647973,5.58,0.19,3096,0.00,0.83,0.00,1.0000,24.00,61,0,1,1,52,9.94,0.00,-4.72,7.06
648117,5.61,0.18,3114,0.00,0.83,0.00,1.0000,24.00,61,0,1,1,52,9.64,0.00,-4.74,7.06
648152,5.55,0.19,3093,0.00,0.83,0.00,1.0000,24.00,61,0,1,1,52,9.74,0.00,-4.74,7.06
648152,5.53,0.19,3077,0.00,0.83,0.00,1.0000,24.00,61,0,1,1,52,9.74,0.00,-4.76,7.06
648327,5.56,0.19,3063,0.00,0.83,0.00,1.0000,24.00,61,0,1,1,52,9.59,0.00,-4.74,7.06
648371,5.55,0.19,3071,0.00,0.83,0.00,1.0000,24.00,61,0,1,1,52,9.74,0.00,-4.76,7.06
648375,5.53,0.19,3063,0.00,0.83,0.00,1.0000,24.00,61,0,1,1,52,9.79,0.00,-4.78,6.67
648538,5.53,0.19,3037,0.00,0.83,0.00,1.0000,24.00,61,0,1,1,52,9.84,0.00,-4.78,6.67
648538,5.49,0.19,3031,0.00,0.83,0.00,1.0000,24.00,61,0,1,1,52,9.74,0.00,-4.78,6.67
648690,5.49,0.19,3028,0.00,0.83,0.00,1.0000,24.00,61,0,1,1,52,9.53,0.00,-4.81,6.67
648762,5.48,0.18,3012,0.00,0.83,0.00,1.0000,24.00,61,0,1,1,52,9.33,0.00,-4.81,6.67
648773,5.48,0.16,3006,0.00,0.83,0.00,1.0000,28.00,61,0,1,1,52,11.32,0.00,-4.81,7.45
648930,5.02,0.34,3051,0.00,0.83,0.00,1.0000,22.50,61,0,1,1,52,15.66,0.00,-4.81,10.59
648954,4.51,0.40,3042,0.00,0.77,0.00,1.0000,40.50,61,0,1,1,52,23.25,0.00,-4.80,13.33
648954,3.98,0.48,3051,0.00,0.82,0.00,1.0000,37.00,61,0,1,1,52,24.86,0.00,-4.80,13.73
649107,3.35,0.52,2970,0.00,0.82,0.00,1.0000,47.00,61,0,1,1,52,25.61,0.00,-4.76,14.51
649119,3.33,0.53,3021,0.00,0.82,0.00,1.0000,43.00,61,0,1,1,52,27.30,0.00,-4.85,14.51
649275,2.94,0.57,3000,0.00,0.82,0.00,1.0000,47.00,61,0,1,1,52,31.32,0.00,-4.80,16.08
649334,2.45,0.63,3022,0.00,0.76,0.00,1.0000,47.00,61,0,1,1,52,31.88,0.00,-4.83,16.47
649334,2.49,0.61,3029,0.00,0.82,0.00,1.0000,47.00,61,0,1,1,52,30.88,0.00,-4.81,15.69
649497,2.48,0.65,3006,0.00,0.82,0.00,1.0000,47.00,61,0,1,1,52,30.26,0.00,-4.80,15.69
649533,2.51,0.56,3045,0.00,0.82,0.00,1.0000,47.00,61,0,1,1,52,30.77,0.00,-4.83,15.69
649542,2.48,0.60,3024,0.00,0.98,0.00,1.0000,47.00,61,0,1,1,52,30.53,0.00,-4.81,15.69
649709,2.54,0.60,3032,0.00,0.95,0.00,1.0000,47.50,61,0,1,1,52,30.69,0.00,-4.81,15.69
649746,2.55,0.60,3044,0.00,0.95,0.00,1.0000,47.00,61,0,1,1,52,30.54,0.00,-4.78,15.69
649899,2.55,0.60,3048,0.00,0.95,0.00,1.0000,47.00,61,0,1,1,52,30.40,0.00,-4.81,15.69
649934,2.60,0.59,3037,0.00,0.95,0.00,1.0000,47.50,61,0,1,1,52,30.21,0.00,-4.81,15.69
649934,2.54,0.56,3036,0.00,0.95,0.00,1.0000,47.50,61,0,1,1,52,31.52,0.00,-4.78,15.69
650091,2.47,0.63,3066,0.00,0.95,0.00,1.0000,47.50,61,0,1,1,52,31.80,0.00,-4.78,16.08
650126,2.36,0.62,3052,0.00,0.95,0.00,1.0000,47.50,61,0,1,1,52,31.60,0.00,-4.78,15.69
650126,2.41,0.62,3046,0.00,0.95,0.00,1.0000,47.50,61,0,1,1,52,31.55,0.00,-4.80,16.08
650299,2.31,0.63,3072,0.00,0.95,0.00,1.0000,47.50,61,0,1,1,52,32.22,0.00,-4.78,15.69
650323,2.30,0.63,3073,0.00,0.95,0.00,1.0000,47.50,61,0,1,1,52,32.26,0.00,-4.78,16.08
650475,2.28,0.63,3062,0.00,0.95,0.00,1.0000,47.50,61,0,1,1,52,32.37,0.00,-4.78,16.08
650510,2.22,0.64,3069,0.00,0.99,0.00,1.0000,47.50,61,0,1,1,52,30.72,0.00,-4.76,16.08
650510,2.19,0.60,3086,0.00,1.00,0.00,1.0000,47.50,61,0,1,1,52,35.83,0.00,-4.78,16.08
650675,2.17,0.60,3097,0.00,1.00,0.00,1.0000,47.50,61,0,1,1,52,33.39,0.00,-4.76,16.08
650699,2.15,0.63,3085,0.00,1.01,0.00,1.0000,47.50,61,0,1,1,52,32.82,0.00,-4.74,16.08
650853,2.14,0.60,3090,0.00,1.01,0.00,1.0000,47.50,61,0,1,1,52,33.50,0.00,-4.76,16.08
650887,2.16,0.64,3118,0.00,1.01,0.00,1.0000,47.50,61,0,1,1,52,30.94,0.00,-4.74,16.08
650887,2.12,0.66,3119,0.00,1.01,0.00,1.0000,47.50,61,0,1,1,52,34.28,0.00,-4.72,16.47
651052,2.04,0.66,3110,0.00,1.03,0.00,1.0000,47.50,61,0,1,1,52,34.16,0.00,-4.74,16.47
651089,2.06,0.66,3106,0.00,1.05,0.00,1.0000,47.50,61,0,1,1,52,34.96,0.00,-4.74,16.47
651089,2.03,0.66,3120,0.00,1.04,0.00,1.0000,47.50,59,0,1,1,52,34.28,0.00,-4.72,16.47
651230,2.05,0.67,3139,0.00,1.05,0.00,1.0000,47.50,59,0,1,1,52,35.06,0.00,-4.72,16.47
651230,2.17,0.65,3144,0.00,1.05,0.00,1.0000,47.50,59,0,1,1,52,33.58,0.00,-4.70,16.08
651387,2.18,0.59,3127,0.00,1.05,0.00,1.0000,47.50,59,0,1,1,52,33.68,0.00,-4.72,16.08
651459,2.16,0.65,3140,0.00,1.05,0.00,1.0000,47.50,59,0,1,1,52,34.49,0.00,-4.72,16.47
651470,2.14,0.65,3142,0.00,1.05,0.00,1.0000,47.50,59,0,1,1,52,34.72,0.00,-4.68,16.47
651623,2.14,0.66,3161,0.00,1.04,0.00,1.0000,47.50,59,0,1,1,52,34.05,0.00,-4.70,16.47
651659,2.13,0.65,3172,0.00,1.04,0.00,1.0000,47.50,59,0,1,1,52,34.38,0.00,-4.68,16.08
651668,2.18,0.66,3174,0.00,1.04,0.00,1.0000,47.50,59,0,1,1,52,34.61,0.00,-4.68,16.47
651821,2.26,0.63,3168,0.00,1.04,0.00,1.0000,47.50,59,0,1,1,52,33.01,0.00,-4.66,15.69
651858,2.40,0.61,3166,0.00,1.05,0.00,1.0000,47.50,59,0,1,1,52,33.09,0.00,-4.68,15.69
652013,2.32,0.65,3172,0.00,1.05,0.00,1.0000,47.50,59,0,1,1,52,33.71,0.00,-4.68,16.47
652037,2.23,0.64,3174,0.00,1.04,0.00,1.0000,47.50,59,0,1,1,52,34.27,0.00,-4.66,16.47
652048,2.20,0.65,3196,0.00,1.04,0.00,1.0000,47.50,59,0,1,1,52,34.49,0.00,-4.66,16.47
652222,2.25,0.65,3201,0.00,1.04,-1.50,1.0000,46.50,59,0,1,1,52,34.27,0.00,-4.64,16.08
652237,2.27,0.64,3210,0.00,1.04,-1.50,1.0000,46.50,59,0,1,1,52,34.37,0.00,-4.64,16.08
652249,2.27,0.64,3213,0.00,1.05,-1.50,1.0000,46.50,59,0,1,1,52,34.27,0.00,-4.64,16.47
652413,2.27,0.65,3215,0.00,1.04,-1.50,1.0000,46.50,59,0,1,1,52,34.95,0.00,-4.64,16.47
652437,2.19,0.65,3226,0.00,1.05,-1.50,1.0000,46.50,59,0,1,1,52,35.18,0.00,-4.64,16.47
652589,2.17,0.63,3214,0.00,1.04,-1.50,1.0000,46.50,59,0,1,1,52,36.54,0.00,-4.64,16.47
652625,2.12,0.66,3214,0.00,1.04,-1.50,1.0000,46.50,59,0,1,1,52,35.42,0.00,-4.64,16.47
652625,2.07,0.62,3220,0.00,1.04,-1.50,1.0000,46.00,59,0,1,1,52,38.35,0.00,-4.66,16.47
652783,1.97,0.66,3227,0.00,1.04,-1.50,1.0000,46.00,59,0,1,1,52,35.91,0.00,-4.64,16.86
652816,1.89,0.67,3227,0.00,1.02,-1.50,1.0000,46.00,59,0,1,1,52,36.16,0.00,-4.66,16.86
652819,1.94,0.66,3241,0.00,1.02,-1.50,1.0000,46.00,59,0,1,1,52,38.21,0.00,-4.66,16.47
652983,1.93,0.64,3246,0.00,1.02,-1.50,1.0000,46.00,59,0,1,1,52,35.03,0.00,-4.66,16.47
653007,1.96,0.67,3241,0.00,1.02,-1.50,1.0000,46.00,59,0,1,1,52,38.34,0.00,-4.68,16.47
653172,1.97,0.66,3268,0.00,1.02,-1.50,1.0000,46.00,59,0,1,1,52,33.33,0.00,-4.66,16.47
653207,1.97,0.65,3273,0.00,1.03,-1.50,1.0000,46.00,59,0,1,1,52,34.81,0.00,-4.68,16.47
653216,1.91,0.68,3278,0.00,1.03,-1.50,1.0000,46.00,59,0,1,1,52,36.66,0.00,-4.66,16.86
653373,1.83,0.68,3290,0.00,1.03,-1.50,1.0000,46.00,59,0,1,1,52,37.40,0.00,-4.68,17.25
653409,1.76,0.67,3288,0.00,1.03,-1.50,1.0000,46.00,59,0,1,1,52,37.02,0.00,-4.68,17.25
653409,1.73,0.69,3297,0.00,1.03,-1.50,1.0000,46.00,59,0,1,1,52,36.08,0.00,-4.68,17.25
653574,1.50,0.73,3304,0.00,1.03,-1.50,1.0000,46.00,59,0,1,1,52,40.00,0.00,-4.68,17.65
653598,1.40,0.74,3313,0.00,1.03,-1.50,1.0000,46.00,59,0,1,1,52,40.86,0.00,-4.68,18.04
653750,1.13,0.77,3313,0.00,1.03,-1.50,1.0000,45.50,59,0,1,1,52,42.00,0.00,-4.70,18.82
653785,1.00,0.76,3316,0.00,1.03,-1.50,1.0000,45.00,59,0,1,1,52,41.60,0.00,-4.68,18.43
653797,0.77,0.78,3330,0.00,1.03,-1.50,1.0000,45.50,59,0,1,1,52,41.36,0.00,-4.70,18.82
653902,0.61,0.81,3330,0.00,1.03,-1.50,1.0000,45.00,59,0,1,1,52,45.20,0.00,-4.70,19.22
653973,0.26,0.85,3328,0.00,1.02,-1.50,1.0000,44.50,59,0,1,1,52,47.95,0.00,-4.70,20.39
654126,0.20,0.82,3334,0.00,1.02,-1.50,1.0000,44.00,59,0,1,1,52,46.05,0.00,-4.72,19.61
654162,0.19,0.78,3347,0.00,1.02,-1.50,1.0000,44.50,59,0,1,1,52,46.96,0.00,-4.70,20.00
654162,0.10,0.84,3353,0.00,1.02,-1.50,1.0000,44.00,59,0,1,1,52,47.79,0.00,-4.72,20.00
654243,0.05,0.81,3360,0.00,1.02,-1.50,1.0000,44.00,59,0,1,1,52,45.80,0.00,-4.72,19.61
654350,0.31,0.81,3384,0.00,1.02,-1.50,1.0000,44.00,59,0,1,1,52,45.66,0.00,-4.74,19.22
654362,0.33,0.81,3396,0.00,1.02,-1.50,1.0000,44.00,59,0,1,1,52,45.41,0.00,-4.72,19.22
654518,0.35,0.80,3405,0.00,1.02,-1.50,1.0000,44.00,59,0,1,1,52,45.53,0.00,-4.74,19.22
654542,0.69,0.76,3406,0.00,1.02,-1.50,1.0000,44.50,59,0,1,1,52,38.84,0.00,-4.74,17.65
654706,1.53,0.57,3385,0.00,1.15,-1.50,1.0000,46.00,57,0,1,1,52,29.66,0.00,-4.74,14.51
654742,2.68,0.45,3390,0.00,1.26,-1.50,1.0000,45.50,57,0,1,1,52,22.81,0.00,-4.74,12.55
654742,5.49,0.19,3358,0.00,1.61,-1.50,1.0000,37.00,57,0,1,1,52,10.42,0.00,-4.74,7.84
654897,6.00,0.18,3340,0.00,1.38,-1.50,1.0000,34.50,57,0,1,1,52,10.00,0.00,-4.72,7.84
654934,6.22,0.18,3306,0.00,1.06,-1.50,1.0000,33.00,57,0,1,1,52,9.79,0.00,-4.70,7.45
654934,6.42,0.18,3250,0.00,1.04,-1.50,1.0000,31.00,57,0,1,1,52,9.94,0.00,-4.70,7.45
655110,6.46,0.18,3178,0.00,1.02,-1.50,1.0000,29.00,57,0,1,1,52,9.89,0.00,-4.66,7.06
655134,6.29,0.19,3101,0.00,1.01,0.00,1.0000,27.50,57,0,1,1,52,10.05,0.00,-4.64,7.06
655263,5.99,0.18,2924,0.00,1.00,0.00,1.0000,24.00,57,0,1,1,52,9.12,0.00,-4.78,6.67
655275,6.12,0.20,3031,0.00,1.01,0.00,1.0000,26.00,57,0,1,1,52,9.74,0.00,-4.72,7.06
655463,5.77,0.19,2802,0.00,0.99,0.00,1.0000,22.50,59,0,1,1,52,8.74,0.00,-4.93,6.67
655509,5.41,0.21,2562,0.00,0.99,0.00,1.0000,21.00,59,0,1,1,52,8.70,0.00,-5.05,6.27
655522,5.30,0.21,2409,0.00,0.99,0.00,1.0000,19.50,59,0,1,1,52,8.27,0.00,-5.14,6.27
655522,5.33,0.19,2442,0.00,0.99,0.00,1.0000,25.50,59,0,1,1,52,7.85,0.00,-5.22,5.88
655685,5.33,0.26,2510,0.00,0.99,0.00,1.0000,23.00,59,0,1,1,52,12.59,0.00,-5.20,8.24
655720,4.56,0.39,2484,0.00,0.74,0.00,1.0000,36.00,59,0,1,1,52,16.55,0.00,-5.16,10.20
655874,4.28,0.38,2536,0.00,0.82,0.00,1.0000,42.50,59,0,1,1,52,16.27,0.00,-5.16,10.20
655906,4.36,0.40,2488,0.00,0.82,0.00,1.0000,43.50,59,0,1,1,52,16.34,0.00,-5.14,10.20
655909,4.41,0.37,2441,0.00,0.82,0.00,1.0000,42.50,59,0,1,1,52,15.37,0.00,-5.18,9.80
656074,4.65,0.33,2495,0.00,0.82,0.00,1.0000,43.00,59,0,1,1,52,13.82,0.00,-5.18,9.02
656098,4.69,0.38,2482,0.00,0.82,0.00,1.0000,43.00,59,0,1,1,52,16.06,0.00,-5.18,10.20
656098,4.51,0.39,2448,0.00,0.82,0.00,1.0000,42.50,59,0,1,1,52,16.06,0.00,-5.16,9.80
656287,4.70,0.35,2443,0.00,0.83,0.00,1.0000,42.50,59,0,1,1,52,14.48,0.00,-5.18,9.02
656296,4.57,0.35,2485,0.00,0.82,0.00,1.0000,43.00,59,0,1,1,52,14.54,0.00,-5.20,9.41
656451,4.85,0.32,2464,0.00,0.99,0.00,1.0000,42.50,59,0,1,1,52,13.51,0.00,-5.20,9.02
656510,4.91,0.33,2444,0.00,0.95,0.00,1.0000,42.50,59,0,1,1,52,13.47,0.00,-5.18,9.02
656522,4.95,0.33,2441,0.00,0.95,0.00,1.0000,42.50,59,0,1,1,52,13.56,0.00,-5.20,9.02
656594,4.97,0.34,2449,0.00,0.95,0.00,1.0000,42.50,59,0,1,1,52,13.86,0.00,-5.20,9.02
656700,4.91,0.32,2442,0.00,0.95,0.00,1.0000,42.50,59,0,1,1,52,15.48,0.00,-5.20,9.80
656711,4.75,0.38,2442,0.00,0.95,0.00,1.0000,42.50,59,0,1,1,52,15.44,0.00,-5.20,9.41
656875,4.78,0.35,2432,0.00,0.95,0.00,1.0000,42.50,59,0,1,1,52,14.44,0.00,-5.20,9.41
656899,4.82,0.35,2427,0.00,0.95,0.00,1.0000,42.50,59,0,1,1,52,14.26,0.00,-5.20,9.02
656911,4.93,0.35,2426,0.00,0.96,0.00,1.0000,42.50,59,0,1,1,52,14.16,0.00,-5.20,9.02
657078,4.92,0.35,2424,0.00,0.97,0.00,1.0000,42.00,59,0,1,1,52,14.19,0.00,-5.20,9.02
657114,4.93,0.35,2418,0.00,0.98,0.00,1.0000,42.00,59,0,1,1,52,14.10,0.00,-5.20,9.02
657280,4.98,0.34,2427,0.00,1.02,0.00,1.0000,41.00,59,0,1,1,52,13.59,0.00,-5.20,8.63
657315,4.87,0.33,2421,0.00,1.06,0.00,1.0000,38.50,59,0,1,1,52,13.10,0.00,-5.22,8.63
657315,4.96,0.34,2408,0.00,1.04,0.00,1.0000,39.50,59,0,1,1,52,13.48,0.00,-5.22,8.63
657479,4.75,0.31,2420,0.00,1.07,0.00,1.0000,37.50,59,0,1,1,52,12.54,0.00,-5.22,8.24
657517,4.67,0.31,2406,0.00,1.08,0.00,1.0000,36.00,59,0,1,1,52,12.56,0.00,-5.22,8.24
657526,4.58,0.31,2392,0.00,1.08,0.00,1.0000,34.50,59,0,1,1,52,12.63,0.00,-5.22,8.24
657694,4.66,0.28,2396,0.00,1.10,0.00,1.0000,33.00,59,0,1,1,52,10.76,0.00,-5.22,7.84
657719,4.86,0.24,2392,0.00,1.04,0.00,1.0000,31.50,59,0,1,1,52,9.59,0.00,-5.20,7.06
657719,5.03,0.24,2379,0.00,1.02,0.00,1.0000,30.50,59,0,1,1,52,9.28,0.00,-5.22,6.67
657894,5.17,0.22,2375,0.00,1.01,0.00,1.0000,29.00,59,0,1,1,52,8.83,0.00,-5.22,6.67
657930,5.56,0.21,2363,0.00,1.00,0.00,1.0000,26.50,61,0,1,1,52,8.02,0.00,-5.20,6.27
657930,5.45,0.22,2353,0.00,1.01,0.00,1.0000,28.00,61,0,1,1,52,8.36,0.00,-5.22,6.27
658106,5.56,0.21,2379,0.00,1.00,0.00,1.0000,25.50,61,0,1,1,52,8.19,0.00,-5.20,5.88
658129,5.60,0.22,2358,0.00,1.00,0.00,1.0000,24.00,61,0,1,1,52,8.44,0.00,-5.20,5.88
658307,5.62,0.20,2368,0.00,1.00,0.00,1.0000,24.00,61,0,1,1,52,7.85,0.00,-5.20,5.88
658332,5.66,0.20,2349,0.00,0.83,0.00,1.0000,24.00,61,0,1,1,52,7.98,0.00,-5.20,5.49
658343,5.68,0.13,2349,0.00,0.83,0.00,1.0000,24.00,61,0,1,1,52,10.15,0.00,-5.20,5.49
658496,5.72,0.20,2324,0.00,0.83,0.00,1.0000,26.00,61,0,1,1,52,7.63,0.00,-5.20,5.49
658531,5.24,0.28,2352,0.00,0.83,0.00,1.0000,31.50,61,0,1,1,52,11.50,0.00,-5.18,8.24
658531,4.87,0.36,2374,0.00,0.77,0.00,1.0000,29.00,61,0,1,1,52,14.48,0.00,-5.20,9.02
658684,4.25,0.48,2356,0.00,0.82,0.00,1.0000,41.50,61,0,1,1,52,18.51,0.00,-5.20,11.37
658720,3.59,0.52,2319,0.00,0.74,0.00,1.0000,42.50,61,0,1,1,52,19.98,0.00,-5.20,12.16
658882,3.44,0.43,2331,0.00,0.82,0.00,1.0000,43.00,61,0,1,1,52,16.83,0.00,-5.16,10.59
658917,3.44,0.50,2311,0.00,0.82,0.00,1.0000,43.00,61,0,1,1,52,19.50,0.00,-5.20,12.16
658917,2.82,0.58,2339,0.00,0.98,0.00,1.0000,44.00,61,0,1,1,52,22.86,0.00,-5.18,12.94
658964,2.47,0.60,2327,0.00,0.94,0.00,1.0000,44.50,61,0,1,1,52,24.69,0.00,-5.20,13.33
659106,2.76,0.52,2322,0.00,0.94,0.00,1.0000,44.00,61,0,1,1,52,19.86,0.00,-5.18,11.76
659106,2.61,0.59,2334,0.00,0.95,0.00,1.0000,44.00,61,0,1,1,52,20.77,0.00,-5.18,13.33
659235,2.38,0.65,2314,0.00,0.95,0.00,1.0000,44.00,61,0,1,1,52,22.73,0.00,-5.18,12.94
659235,2.45,0.55,2326,0.00,0.95,0.00,1.0000,44.50,61,0,1,1,52,21.24,0.00,-5.18,12.55
659306,2.50,0.55,2319,0.00,0.95,0.00,1.0000,44.50,61,0,1,1,52,21.28,0.00,-5.18,12.55
659494,2.55,0.56,2338,0.00,0.95,0.00,1.0000,44.50,61,0,1,1,52,22.14,0.00,-5.18,12.55
659530,2.40,0.57,2343,0.00,0.95,0.00,1.0000,44.50,61,0,1,1,52,22.19,0.00,-5.18,12.94
659682,2.35,0.58,2336,0.00,0.95,0.00,1.0000,44.50,61,0,1,1,52,22.68,0.00,-5.18,12.94
659717,2.35,0.58,2330,0.00,0.95,0.00,1.0000,44.50,61,0,1,1,52,22.24,0.00,-5.18,12.94
659717,2.44,0.56,2332,0.00,0.95,0.00,1.0000,44.50,61,0,1,1,52,21.79,0.00,-5.18,12.16
659870,2.51,0.58,2332,0.00,1.00,0.00,1.0000,44.50,61,0,1,1,52,22.93,0.00,-5.20,12.94
659907,2.37,0.65,2349,0.00,1.01,0.00,1.0000,44.50,61,0,1,1,52,22.56,0.00,-5.18,12.94
659919,2.31,0.59,2352,0.00,1.02,0.00,1.0000,44.50,61,0,1,1,52,23.02,0.00,-5.20,12.94
659989,2.29,0.59,2347,0.00,1.03,0.00,1.0000,44.50,61,0,1,1,52,22.93,0.00,-5.20,12.94
660095,2.27,0.58,2352,0.00,1.04,0.00,1.0000,44.50,61,0,1,1,52,23.01,0.00,-5.18,12.94
660261,2.27,0.57,2342,0.00,1.05,0.00,1.0000,44.50,61,0,1,1,52,22.17,0.00,-5.20,12.55
660293,2.43,0.54,2338,0.00,1.07,0.00,1.0000,44.50,61,0,1,1,52,21.12,0.00,-5.20,12.16
660296,2.62,0.52,2348,0.00,1.09,0.00,1.0000,44.50,61,0,1,1,52,20.24,0.00,-5.20,11.76
660450,2.80,0.52,2355,0.00,1.10,0.00,1.0000,44.50,61,0,1,1,52,19.86,0.00,-5.20,11.37
660486,2.89,0.49,2356,0.00,1.11,0.00,1.0000,44.00,61,0,1,1,52,19.27,0.00,-5.20,10.98
660495,3.34,0.44,2363,0.00,1.11,0.00,1.0000,43.50,61,0,1,1,52,17.26,0.00,-5.20,10.20
660651,3.47,0.43,2355,0.00,1.13,0.00,1.0000,43.00,61,0,1,1,52,16.99,0.00,-5.20,10.20
660687,3.74,0.37,2349,0.00,1.13,0.00,1.0000,42.50,61,0,1,1,52,14.56,0.00,-5.20,9.41
660839,4.02,0.37,2346,0.00,1.15,0.00,1.0000,42.50,61,0,1,1,52,14.52,0.00,-5.20,9.02
660874,4.22,0.36,2344,0.00,1.17,0.00,1.0000,42.00,61,0,1,1,52,13.57,0.00,-5.20,9.02
660883,4.35,0.37,2344,0.00,1.17,0.00,1.0000,40.50,61,0,1,1,52,14.01,0.00,-5.20,9.02
661038,4.39,0.36,2357,0.00,1.17,0.00,1.0000,39.50,61,0,1,1,52,14.11,0.00,-5.20,8.63
661062,4.32,0.36,2351,0.00,1.17,0.00,1.0000,38.00,61,0,1,1,52,13.93,0.00,-5.20,8.63
661074,4.27,0.35,2332,0.00,1.18,0.00,1.0000,36.50,61,0,1,1,52,13.73,0.00,-5.18,8.63
661238,4.28,0.34,2319,0.00,1.18,0.00,1.0000,35.00,61,0,1,1,52,13.12,0.00,-5.18,8.24
661275,4.32,0.31,2341,0.00,1.19,0.00,1.0000,34.00,61,0,1,1,52,12.12,0.00,-5.18,8.24
661428,4.42,0.32,2338,0.00,1.11,0.00,1.0000,32.50,61,0,1,1,52,12.31,0.00,-5.20,8.24
661463,4.51,0.30,2356,0.00,1.06,0.00,1.0000,31.00,61,0,1,1,52,11.94,0.00,-5.20,8.24
661463,4.59,0.31,2335,0.00,1.03,0.00,1.0000,30.00,61,0,1,1,52,11.94,0.00,-5.20,8.24
661628,4.80,0.28,2334,0.00,1.02,0.00,1.0000,28.50,61,0,1,1,52,10.52,0.00,-5.18,7.45
661660,4.96,0.25,2326,0.00,0.84,0.00,1.0000,27.50,61,0,1,1,52,9.84,0.00,-5.18,7.06
661663,5.08,0.25,2301,0.00,0.84,0.00,1.0000,26.00,61,0,1,1,52,9.43,0.00,-5.18,6.67
661816,5.16,0.24,2336,0.00,0.84,0.00,1.0000,25.00,61,0,1,1,52,8.89,0.00,-5.18,6.27
661851,5.26,0.22,2329,0.00,0.84,0.00,1.0000,24.00,61,0,1,1,52,8.53,0.00,-5.18,6.27
661921,5.36,0.22,2321,0.00,0.84,0.00,1.0000,24.00,61,0,1,1,52,8.57,0.00,-5.18,5.88
662030,5.43,0.21,2323,0.00,0.84,0.00,1.0000,24.00,61,0,1,1,52,8.32,0.00,-5.18,5.88
662042,5.56,0.20,2300,0.00,0.83,0.00,1.0000,24.00,61,0,1,1,52,7.85,0.00,-5.18,5.88
662195,5.58,0.21,2313,0.00,0.83,0.00,1.0000,24.00,61,0,1,1,52,8.10,0.00,-5.18,5.49
662219,5.63,0.21,2302,0.00,0.83,0.00,1.0000,24.00,61,0,1,1,52,10.19,0.00,-5.18,5.49
662231,5.69,0.21,2251,0.00,0.83,0.00,1.0000,24.00,61,0,1,1,52,7.68,0.00,-5.16,5.49
